date,btc_adj_close,btc_volume,eth_adj_close,eth_volume,sp500_adj_close,sp500_volume,vti_adj_close,vti_volume,agg_adj_close,agg_volume,tlt_adj_close,tlt_volume
2014-06-12,,,,,1930.1099853515625,3040480000,81.99897766113281,2197400,78.88407135009766,1224200,81.21527099609375,9775900
2014-06-13,,,,,1936.1600341796875,2598230000,82.26880645751953,2099300,78.86235046386719,1040900,81.17181396484375,5412500
2014-06-16,,,,,1937.780029296875,2926130000,82.33419799804688,2778000,78.81889343261719,1308900,81.37445831298828,5184600
2014-06-17,,,,,1941.989990234375,2971260000,82.6285629272461,1089700,78.67401885986328,842300,80.73035430908203,6668800
2014-06-18,,,,,1956.97998046875,3065220000,83.24176025390625,1326200,78.88407135009766,504400,81.3527603149414,11256500
2014-06-19,,,,,1959.47998046875,2952150000,83.33988952636719,2130700,78.7681884765625,690000,80.3105697631836,14215500
2014-06-20,,,,,1962.8699951171875,4336240000,83.53611755371094,1952800,78.90584564208984,690600,80.91851043701172,7319100
2014-06-23,,,,,1962.6099853515625,2717630000,83.51158142089844,1308600,78.83340454101562,559700,80.66519927978516,5821700
2014-06-24,,,,,1949.97998046875,3089700000,82.92869567871094,1613400,78.97098541259766,740800,81.48306274414062,9698300
2014-06-25,,,,,1959.530029296875,3106710000,83.34737396240234,1379200,79.07968139648438,713700,81.69296264648438,5699300
2014-06-26,,,,,1957.219970703125,2778840000,83.29814910888672,1423900,79.23178100585938,673700,82.08380126953125,6628900
2014-06-27,,,,,1960.9599609375,4290590000,83.51979064941406,1378800,79.23178100585938,668200,81.96076202392578,7216500
2014-06-30,,,,,1960.22998046875,3037350000,83.5526351928711,1600800,79.23897552490234,1046900,82.16341400146484,5593100
2014-07-01,,,,,1973.3199462890625,3188240000,84.15196990966797,1818500,79.14178466796875,1038500,81.47547149658203,8019200
2014-07-02,,,,,1974.6199951171875,2851480000,84.10269927978516,1504300,78.86604309082031,1381400,80.60468292236328,9382500
2014-07-03,,,,,1985.43994140625,1998090000,84.54605102539062,987100,78.81524658203125,634500,80.31446838378906,6173900
2014-07-07,,,,,1977.6500244140625,2681260000,84.10269927978516,2198400,78.8370590209961,1253300,80.9021987915039,5928900
2014-07-08,,,,,1963.7099609375,3302430000,83.46231842041016,2130100,78.99667358398438,2024000,81.80925750732422,6352100
2014-07-09,,,,,1972.8299560546875,2858800000,83.82354736328125,1866600,79.06192779541016,785500,81.87459564208984,6395200
2014-07-10,,,,,1964.6800537109375,3165690000,83.45413208007812,1564100,79.09825897216797,791500,81.89637756347656,7196900
2014-07-11,,,,,1967.5699462890625,2684630000,83.52800750732422,1252800,79.20712280273438,606800,82.4188232421875,4676500
2014-07-14,,,,,1977.0999755859375,2744920000,83.93029022216797,1060300,79.14178466796875,710400,82.0632553100586,4743300
2014-07-15,,,,,1973.280029296875,3328740000,83.7168197631836,2591200,79.04014587402344,660200,81.89637756347656,7720000
2014-07-16,,,,,1981.5699462890625,3390950000,83.93029022216797,1933100,79.10543060302734,725600,82.33177185058594,4615800
2014-07-17,,,,,1958.1199951171875,3381680000,82.96153259277344,1980400,79.33768463134766,1158400,83.3694076538086,10901000
2014-07-18,,,,,1978.219970703125,3106060000,83.85640716552734,996200,79.25060272216797,543600,83.1009521484375,6677900
2014-07-21,,,,,1973.6300048828125,2611160000,83.65937042236328,1434700,79.27960205078125,585700,83.51457214355469,5724100
2014-07-22,,,,,1983.530029296875,2890480000,84.08626556396484,1198300,79.41020965576172,724700,83.68871307373047,5753200
2014-07-23,,,,,1987.010009765625,2869720000,84.28333282470703,736500,79.42475891113281,711800,83.57984924316406,3489600
2014-07-24,,,,,1987.97998046875,3203530000,84.29973602294922,926000,79.17806243896484,853400,82.955810546875,6609000
2014-07-25,,,,,1978.3399658203125,2638960000,83.85640716552734,1139700,79.33041381835938,506200,83.9354248046875,7041800
2014-07-28,,,,,1978.9100341796875,2803320000,83.83177947998047,1189400,79.34494018554688,673000,83.8193359375,5138300
2014-07-29,,,,,1969.949951171875,3183300000,83.52800750732422,1090900,79.42475891113281,2977100,84.12411499023438,6579300
2014-07-30,,,,,1970.0699462890625,3448250000,83.58544921875,1552900,79.14178466796875,1245000,82.955810546875,12251200
2014-07-31,,,,,1930.6700439453125,4193000000,81.88602447509766,2938500,79.04014587402344,1066400,82.70907592773438,18254000
2014-08-01,,,,,1925.1500244140625,3789660000,81.68077087402344,5157300,79.33821105957031,1064400,83.349365234375,14951200
2014-08-04,,,,,1938.989990234375,3072920000,82.23906707763672,3320100,79.32367706298828,1496900,83.13106536865234,5183800
2014-08-05,,,,,1920.2099609375,3462520000,81.5165786743164,2855200,79.32367706298828,1875100,83.4002685546875,8032000
2014-08-06,,,,,1920.239990234375,3539150000,81.53301239013672,1763200,79.3309555053711,708800,83.451171875,7289200
2014-08-07,,,,,1909.5699462890625,3230520000,81.10606384277344,3313500,79.48359680175781,1246500,84.22966766357422,9745500
2014-08-08,,,,,1931.5899658203125,2902280000,82.04199981689453,1566700,79.51268005371094,1339200,84.04782104492188,9536700
2014-08-11,,,,,1936.9200439453125,2784890000,82.33757019042969,1979500,79.51998138427734,1632900,84.04054260253906,6668800
2014-08-12,,,,,1933.75,2611700000,82.18978118896484,1375300,79.48359680175781,876000,83.4948501586914,8122400
2014-08-13,,,,,1946.719970703125,2718020000,82.77267456054688,1208200,79.6435546875,3471700,84.04054260253906,8210500
2014-08-14,,,,,1955.1800537109375,2609460000,83.13392639160156,1850400,79.68716430664062,1072900,84.71717071533203,9028200
2014-08-15,,,,,1955.06005859375,3023380000,83.14212036132812,3760300,79.8834457397461,2593200,85.64114379882812,17606700
2014-08-18,,,,,1971.739990234375,2638160000,83.88926696777344,2718600,79.71622467041016,1424400,84.78992462158203,7595300
2014-08-19,,,,,1981.5999755859375,2656430000,84.30797576904297,1896800,79.60718536376953,1820700,84.52798461914062,5936900
2014-08-20,,,,,1986.510009765625,2579560000,84.50499725341797,2929800,79.51998138427734,929500,84.38970947265625,7275600
2014-08-21,,,,,1992.3699951171875,2638920000,84.69381713867188,1591300,79.65805053710938,775600,84.86268615722656,6790700
2014-08-22,,,,,1988.4000244140625,2301860000,84.57067108154297,1746400,79.6435546875,801900,85.33560180664062,10149900
2014-08-25,,,,,1997.9200439453125,2233880000,85.01400756835938,1216700,79.70895385742188,3473800,85.65576171875,5760700
2014-08-26,,,,,2000.02001953125,2451950000,85.16999053955078,1464800,79.71622467041016,543400,85.37924194335938,5487600
2014-08-27,,,,,2000.1199951171875,2344350000,85.12074279785156,1154500,79.81803894042969,866100,86.10679626464844,7265800
2014-08-28,,,,,1996.739990234375,2282400000,85.0304183959961,1429300,79.97791290283203,1123700,86.55789947509766,9463600
2014-08-29,,,,,2003.3699951171875,2259130000,85.2849349975586,1737000,79.94891357421875,1473300,86.6160659790039,8512900
2014-09-02,,,,,2002.280029296875,2819980000,85.35060119628906,1738200,79.70488739013672,1029300,85.12194061279297,10506000
2014-09-03,,,,,2000.719970703125,2809980000,85.26032257080078,1523900,79.79227447509766,1311700,85.59590148925781,6553900
2014-09-04,,,,,1997.6500244140625,3072410000,85.0796890258789,1591200,79.69033813476562,1308900,84.55311584472656,12528900
2014-09-05,,,,,2007.7099609375,2818300000,85.47377014160156,1490400,79.64664459228516,798500,84.3927001953125,6886000
2014-09-08,,,,,2001.5400390625,2789090000,85.30135345458984,1416200,79.56653594970703,895300,84.42916870117188,9326400
2014-09-09,,,,,1988.43994140625,2882830000,84.70203399658203,1296100,79.45729064941406,689500,84.36354064941406,5353100
2014-09-10,,,,,1995.68994140625,2912430000,85.02220153808594,1290900,79.34807586669922,974400,83.83121490478516,8729400
2014-09-11,,,,,1997.449951171875,2941690000,85.17819213867188,1617300,79.26795959472656,753500,83.55413818359375,9274800
2014-09-12,,,,,1985.5400390625,3206570000,84.62814331054688,2477200,79.10771179199219,1327600,82.67904663085938,11114900
2014-09-15,,,,,1984.1300048828125,2776530000,84.40644836425781,3846200,79.09318542480469,1210800,82.80299377441406,5510700
2014-09-16,,,,,1998.97998046875,3160310000,85.00581359863281,1242500,79.09318542480469,851000,82.46754455566406,9304700
2014-09-17,457.3340148925781,21056800.0,,,2001.5699462890625,3209420000,85.09611511230469,2085200,79.00578308105469,707200,82.2560806274414,12917000
2014-09-18,424.44000244140625,34483200.0,,,2011.3599853515625,3235340000,85.53121948242188,1829200,79.01309204101562,707600,82.51861572265625,7031200
2014-09-19,394.7959899902344,37919700.0,,,2010.4000244140625,4880220000,85.36702728271484,1933000,79.14417266845703,929900,83.56865692138672,13236900
2014-09-22,402.1520080566406,24127600.0,,,1994.2900390625,3349670000,84.57887268066406,2333100,79.25342559814453,592400,83.67079162597656,6617200
2014-09-23,435.7909851074219,45099500.0,,,1982.77001953125,3279350000,84.03701782226562,1965300,79.32618713378906,705200,84.18850708007812,6362400
2014-09-24,423.2049865722656,30627700.0,,,1998.300048828125,3313850000,84.69271087646484,2364300,79.27521514892578,836700,83.72176361083984,5223300
2014-09-25,411.5740051269531,26814400.0,,,1965.989990234375,3273050000,83.36483764648438,3000900,79.42817687988281,1161900,84.71356201171875,8947800
2014-09-26,404.42498779296875,21460800.0,,,1982.8499755859375,2929440000,84.04115295410156,2227400,79.42086791992188,1729500,84.58958435058594,7799600
2014-09-29,375.4670104980469,32497700.0,,,1977.800048828125,3094440000,83.89266967773438,2827800,79.50827026367188,7243700,85.26777648925781,6791800
2014-09-30,386.9440002441406,34707300.0,,,1972.2900390625,3951100000,83.49681091308594,2140500,79.45729064941406,2335400,84.78649139404297,7277500
2014-10-01,383.614990234375,26229400.0,,,1946.1600341796875,4188590000,82.39990234375,3989800,79.901611328125,6605200,86.43062591552734,17194900
2014-10-02,375.0719909667969,21777700.0,,,1946.1700439453125,4012510000,82.44113159179688,3237400,79.770263671875,4826800,85.67765045166016,8251800
2014-10-03,359.5119934082031,30901200.0,,,1967.9000244140625,3560970000,83.36483764648438,2303800,79.73379516601562,2928900,86.04313659667969,8561500
2014-10-06,330.0790100097656,79011800.0,,,1964.8199462890625,3358220000,83.1999282836914,1758800,79.80677032470703,2145800,86.09431457519531,4485500
2014-10-07,336.18701171875,49199900.0,,,1935.0999755859375,3687870000,81.91332244873047,2152000,80.1131591796875,2328400,87.25669860839844,8837700
2014-10-08,352.94000244140625,54736300.0,,,1968.8900146484375,4441890000,83.2741470336914,3455700,80.33924865722656,2477900,87.27860260009766,9391300
2014-10-09,365.0260009765625,83641104.0,,,1928.2099609375,4344020000,81.55867767333984,3022400,80.17874908447266,1502800,86.89842987060547,10291700
2014-10-10,361.56201171875,43665700.0,,,1906.1300048828125,4550540000,80.54422760009766,3784900,80.23712158203125,1734400,87.76107788085938,8774400
2014-10-13,390.41400146484375,35221400.0,,,1874.739990234375,4352580000,79.25765228271484,5352300,80.47055053710938,1098500,88.29473876953125,6450700
2014-10-14,400.8699951171875,38491500.0,,,1877.699951171875,4812010000,79.50506591796875,3914100,80.65296936035156,3518500,88.87223052978516,11285400
2014-10-15,394.77301025390625,25267100.0,,,1862.489990234375,6090800000,79.0597152709961,8265900,80.79884338378906,2275400,89.57405853271484,37407500
2014-10-16,382.5559997558594,26990000.0,,,1862.760009765625,5073150000,79.23289489746094,6327700,80.73316955566406,1792900,89.00382995605469,18096600
2014-10-17,383.75799560546875,13600700.0,,,1886.760009765625,4482120000,80.09889221191406,3855100,80.62377166748047,2065800,88.50675201416016,8524300
2014-10-20,382.8450012207031,16419000.0,,,1904.010009765625,3331210000,80.89885711669922,2487500,80.71858215332031,1518300,88.82837677001953,7742500
2014-10-21,386.4750061035156,14188900.0,,,1941.280029296875,3987090000,82.49888610839844,4004400,80.64563751220703,2625000,88.11927032470703,9754700
2014-10-22,383.1579895019531,11641300.0,,,1927.1099853515625,3761930000,81.85556030273438,3905800,80.60189056396484,3179200,88.21428680419922,9260200
2014-10-23,358.4169921875,26456900.0,,,1950.8199462890625,3789250000,82.84525299072266,4211600,80.4122085571289,1863100,87.43209838867188,10936300
2014-10-24,358.3450012207031,15585700.0,,,1964.5799560546875,3078380000,83.42259979248047,2899600,80.44139099121094,1188900,87.51986694335938,5704900
2014-10-27,352.989013671875,13033000.0,,,1961.6300048828125,3538860000,83.30713653564453,2585900,80.47055053710938,1073100,87.68065643310547,3391900
2014-10-28,357.6180114746094,7845880.0,,,1985.050048828125,3653260000,84.38753509521484,2847500,80.34654998779297,1128600,87.13238525390625,5141300
2014-10-29,335.59100341796875,18192700.0,,,1982.300048828125,3740350000,84.2638168334961,2621200,80.17146301269531,1591000,87.32974243164062,9105100
2014-10-30,345.30499267578125,30177900.0,,,1994.6500244140625,3586150000,84.78343200683594,2593400,80.30281066894531,2479500,87.40284729003906,7024400
2014-10-31,338.3210144042969,12545400.0,,,2018.050048828125,4292290000,85.7895736694336,3276300,80.30281066894531,3145100,87.17623138427734,6664200
2014-11-03,327.5539855957031,12948500.0,,,2017.81005859375,3555440000,85.8390884399414,3672500,80.15076446533203,2282400,87.17622375488281,9726600
2014-11-04,330.49200439453125,15655500.0,,,2012.0999755859375,3956260000,85.52567291259766,2584200,80.15811157226562,2346300,87.44738006591797,3664800
2014-11-05,339.4859924316406,19817200.0,,,2023.5699462890625,3766590000,85.92982482910156,2580400,80.18732452392578,2699600,87.32279205322266,4799600
2014-11-06,349.2900085449219,18797000.0,,,2031.2099609375,3669770000,86.35043334960938,2096200,80.04845428466797,1391400,86.7585220336914,5901900
2014-11-07,342.4150085449219,16834200.0,,,2031.9200439453125,3704280000,86.41638946533203,1746300,80.31885528564453,1661400,87.75518798828125,8550500
2014-11-10,366.92401123046875,30450100.0,,,2038.260009765625,3284940000,86.68031311035156,2923500,80.12883758544922,846900,86.9490966796875,4787300
2014-11-11,367.69500732421875,15838900.0,,,2039.6800537109375,2958320000,86.76276397705078,1178000,80.16542053222656,1138500,87.00768280029297,2416500
2014-11-12,423.5610046386719,45783200.0,,,2038.25,3246650000,86.74629211425781,1089800,80.1727294921875,1123700,86.93439483642578,4040800
2014-11-13,420.7349853515625,58945000.0,,,2039.3299560546875,3455270000,86.72978210449219,1671100,80.20928192138672,860800,87.13961029052734,4475900
2014-11-14,397.8179931640625,29589200.0,,,2039.8199462890625,3227130000,86.73802185058594,2173900,80.2823257446289,1073000,87.56461334228516,5191200
2014-11-17,387.4079895019531,41518800.0,,,2041.3199462890625,3152890000,86.72978210449219,1449600,80.18732452392578,1403000,87.34481048583984,4726200
