date,btc_adj_close,btc_volume,eth_adj_close,eth_volume,sp500_adj_close,sp500_volume,vti_adj_close,vti_volume,agg_adj_close,agg_volume,tyield
14/4/2016,424.2820129,45281000,,,2082.780029,3765870000,90.42855072,1666900,84.3888092,3596400,1.8
15/4/2016,429.7130127,54801500,,,2080.72998,3701450000,90.38594055,1622600,84.62528229,1579500,1.76
18/4/2016,428.5910034,55670900,,,2094.340088,3316880000,90.99101257,1767100,84.61763763,2146600,1.78
19/4/2016,435.5090027,52810500,,,2100.800049,3896830000,91.24667358,2103700,84.6100235,2019200,1.79
20/4/2016,441.3890076,72890096,,,2102.399902,4184880000,91.34043121,1958900,84.40411377,2376000,1.85
21/4/2016,449.4249878,68204704,,,2091.47998,4175290000,90.88873291,1675200,84.28969574,2692800,1.88
22/4/2016,445.7369995,58804400,,,2091.580078,3790580000,91.01655579,1893600,84.29730988,3795600,1.89
25/4/2016,461.4259949,87091800,,,2087.790039,3319740000,90.7950058,2088100,84.20576477,3118800,1.91
26/4/2016,466.0889893,78971904,,,2091.699951,3557190000,91.04213715,1747500,84.16763306,2326100,1.94
27/4/2016,444.6870117,93564896,,,2095.149902,4100110000,91.26369476,2267900,84.41936493,2337100,1.87
28/4/2016,449.0109863,74064704,,,2075.810059,4309840000,90.44556427,4834200,84.5871582,9405200,1.84
29/4/2016,455.0969849,49258500,,,2065.300049,4704720000,89.91722107,3068000,84.57950592,5112900,1.83
2/5/2016,444.6690063,92127000,,,2081.429932,3841110000,90.6160202,2546500,84.52217865,3553900,1.88
3/5/2016,450.3039856,59366400,,,2063.370117,4173390000,89.70413971,5172600,84.67501068,3044900,1.81
4/5/2016,446.7219849,50407300,,,2051.120117,4058560000,89.17579651,2578800,84.71320343,2920200,1.79
5/5/2016,447.9760132,50440800,,,2050.629883,4008530000,89.14167786,1616700,84.92723083,3008100,1.76
6/5/2016,459.6029968,72796800,,,2057.139893,3796350000,89.46553802,1759600,84.7973175,2718500,1.79
9/5/2016,460.4830017,55493100,,,2058.689941,3788620000,89.55924225,1747300,84.85076904,2173500,1.77
10/5/2016,450.894989,58956100,,,2084.389893,3600200000,90.62454224,2400900,84.88896942,2103800,1.77
11/5/2016,452.7279968,50605200,,,2064.459961,3821980000,89.7979126,1531600,84.88896942,2507000,1.73
12/5/2016,454.7659912,59849300,,,2064.110107,3782390000,89.76382446,2470000,84.81254578,1938800,1.75
13/5/2016,455.6700134,60845000,,,2046.609985,3579880000,88.98826599,3754800,84.97303772,1511400,1.71
16/5/2016,454.1629944,59171500,,,2066.659912,3501360000,89.87458038,2069600,84.8278656,3134400,1.75
17/5/2016,453.7829895,64100300,,,2047.209961,4108960000,89.06498718,2792200,84.71320343,1769700,1.76
18/5/2016,454.618988,86850096,,,2047.630005,4101320000,89.05648041,2797700,84.36172485,1900800,1.87
19/5/2016,438.7149963,96027400,,,2040.040039,3846770000,88.70703888,2616800,84.41526031,3461900,1.85
20/5/2016,442.6759949,81987904,,,2052.320068,3507650000,89.38883209,2005700,84.46873474,2655700,1.85
23/5/2016,444.1549988,50582500,,,2048.040039,3055480000,89.27801514,1662200,84.45343018,2244300,1.84
24/5/2016,445.9809875,65783100,,,2076.060059,3627340000,90.47114563,2409000,84.40758514,1759800,1.86
25/5/2016,449.598999,65231000,,,2090.540039,3859160000,91.12734222,3266500,84.42286682,2735700,1.87
26/5/2016,453.3840027,65203800,,,2090.100098,3230990000,91.11032867,1803600,84.55280304,1614800,1.83
27/5/2016,473.4639893,164780992,,,2099.060059,3079150000,91.51937866,1691400,84.5375061,2164800,1.85
31/5/2016,531.3859863,138450000,,,2096.949951,4514410000,91.47676849,2570700,84.59100342,3368800,1.84
1/6/2016,536.9199829,86061800,,,2099.330078,3525170000,91.72389984,2679600,84.5435257,2941300,1.85
2/6/2016,537.9719849,60378200,,,2105.26001,3632720000,92.03069305,2112700,84.75789642,2013900,1.81
3/6/2016,569.1939697,122020000,,,2099.129883,3627780000,91.77505493,2502500,85.2172699,2210500,1.71
6/6/2016,585.5369873,72138896,,,2109.409912,3442020000,92.25227356,1782300,85.10240173,3278900,1.73
7/6/2016,576.5969849,107770000,,,2112.129883,3534730000,92.43120575,1271500,85.17897797,2157100,1.72
8/6/2016,581.6450195,80265800,,,2119.120117,3562060000,92.75507355,1286500,85.20957947,2148000,1.71
9/6/2016,574.6300049,71301000,,,2115.47998,3290320000,92.56760406,1743400,85.27088165,1543600,1.68
10/6/2016,577.4699707,66991900,,,2096.070068,3515010000,91.61309814,1666400,85.3857193,1368300,1.64
13/6/2016,704.3759766,243295008,,,2079.060059,3392030000,90.85466003,2354800,85.45465088,1661400,1.62
14/6/2016,685.559021,186694000,,,2075.320068,3759770000,90.69115448,2170100,85.41638184,1871500,1.62
15/6/2016,694.4689941,99223800,,,2071.5,3544720000,90.59698486,1841500,85.60012817,1732100,1.6
16/6/2016,766.3079834,271633984,,,2077.98999,3628280000,90.86233521,1884300,85.65373993,2533000,1.57
17/6/2016,748.9089966,363320992,,,2071.219971,4952630000,90.56275177,1713000,85.59242249,2730900,1.62
20/6/2016,737.2260132,174511008,,,2083.25,3467440000,91.17906189,2402900,85.35508728,2043800,1.67
21/6/2016,666.6519775,309944000,,,2088.899902,3232880000,91.37593842,2248300,85.29384613,1882500,1.71
22/6/2016,596.1160278,266392992,,,2085.449951,3168160000,91.17051697,2002700,85.34745789,1734300,1.69
23/6/2016,623.9769897,253462000,,,2113.320068,3297940000,92.42879486,1622300,85.20199585,1721100,1.74
24/6/2016,665.2990112,224316992,,,2037.410034,7597450000,89.06479645,7370400,85.66136169,4081200,1.57
27/6/2016,655.2750244,122134000,,,2000.540039,5431220000,87.29288483,5213600,86.00588989,3018800,1.46
28/6/2016,647.0009766,138384992,,,2036.089966,4385810000,88.89360809,7569500,86.11312103,2951700,1.46
29/6/2016,639.8900146,142456000,,,2070.77002,4241740000,90.48574066,2635700,86.05181122,2745800,1.5
30/6/2016,673.3369751,138980000,,,2098.860107,4622820000,91.72691345,5552300,86.22792053,4154300,1.49
1/7/2016,676.2960205,134431008,,,2102.949951,3458890000,91.90665436,2938000,86.41357422,5235200,1.46
5/7/2016,670.6270142,130476000,,,2088.550049,3658380000,91.22187042,3019900,86.6437149,4740000,1.37
6/7/2016,677.3309937,134960992,,,2099.72998,3909380000,91.77825165,1767700,86.8048172,3150500,1.38
7/7/2016,640.5620117,258091008,,,2097.899902,3604550000,91.73544312,1669800,86.74344635,3122200,1.4
8/7/2016,666.5230103,141970000,,,2129.899902,3607500000,93.16494751,2362200,86.87384796,2910500,1.37
11/7/2016,647.6589966,107910000,,,2137.159912,3253340000,93.55015564,3868300,86.6437149,4424000,1.43
12/7/2016,664.5510254,138172992,,,2152.139893,4097820000,94.32907104,3222800,86.38291168,1970600,1.53
13/7/2016,654.4680176,131449000,,,2152.429932,3502320000,94.27771759,1485700,86.50562286,2363300,1.48
14/7/2016,658.0780029,98511400,,,2163.75,3465610000,94.73136139,1561100,86.42895508,3345200,1.53
15/7/2016,663.2550049,81673104,,,2161.73999,3122600000,94.62866211,1385500,86.11442566,3612200,1.6
18/7/2016,673.1060181,69465000,,,2166.889893,3009310000,94.89404297,1359900,86.12973785,1547300,1.59
19/7/2016,672.8640137,61203300,,,2163.780029,2968340000,94.70569611,3154100,86.30619049,1786900,1.56
20/7/2016,665.6849976,94636400,,,2173.02002,3211860000,95.21073151,1135900,86.22949982,1808800,1.59
21/7/2016,665.0120239,60491800,,,2165.169922,3438900000,94.83408356,3393400,86.30619049,3043500,1.57
22/7/2016,650.6190186,134169000,,,2175.030029,3023280000,95.28775787,3546700,86.32152557,2315900,1.57
25/7/2016,654.0969849,78176496,,,2168.47998,3057240000,95.03951263,1394200,86.22179413,1680800,1.58
26/7/2016,651.7839966,225135008,,,2169.179932,3442350000,95.14225769,1432300,86.22179413,3540000,1.57
27/7/2016,654.3519897,147460992,,,2166.580078,3995500000,95.03097534,1977500,86.47497559,3047200,1.52
28/7/2016,655.0349731,86428400,,,2170.060059,3664240000,95.1508255,1945800,86.46725464,2640600,1.52
29/7/2016,656.9920044,60703500,,,2173.600098,4038840000,95.37335205,1638200,86.69743347,3671000,1.46
1/8/2016,606.2719727,121887000,,,2170.840088,3505990000,95.2449646,2093200,86.49529266,3149300,1.51
2/8/2016,547.4650269,330932992,,,2157.030029,3848750000,94.5259552,2473900,86.24170685,3643900,1.55
3/8/2016,566.3549805,207982000,,,2163.790039,3786530000,94.8768692,1353600,86.33392334,3777800,1.55
4/8/2016,578.2890015,125292000,,,2164.25,3709200000,94.98818207,1113600,86.49529266,2002800,1.51
5/8/2016,575.0430298,66127900,,,2182.870117,3663070000,95.77567291,1379600,86.2032547,2474600,1.59
8/8/2016,591.0540161,61194100,,,2180.889893,3327550000,95.71575928,1238800,86.25705719,2604000,1.59
9/8/2016,587.8010254,92228096,,,2181.73999,3334300000,95.80138397,1032500,86.47991943,2981100,1.55
10/8/2016,592.1030273,102905000,,,2175.48999,3254950000,95.51891327,1259100,86.57978821,3185800,1.5
11/8/2016,589.1199951,74514400,,,2185.790039,3423160000,95.99825287,1378000,86.34928894,1807200,1.57
12/8/2016,587.559021,69218000,,,2184.050049,3000660000,95.90410614,1542900,86.55680084,1889600,1.51
15/8/2016,567.2399902,57262300,,,2190.149902,3078530000,96.25505066,1442800,86.40309906,1950500,1.55
16/8/2016,577.4390259,58405200,,,2178.149902,3196400000,95.70720673,1228600,86.34928894,6250200,1.57
17/8/2016,573.2160034,54443000,,,2182.219971,3388910000,95.82704163,2791500,86.51067352,5210700,1.56
18/8/2016,574.3179932,59896600,,,2187.02002,3300570000,96.12665558,972100,86.63365936,1962900,1.53
19/8/2016,575.6300049,50631600,,,2183.870117,3084800000,95.98966217,1000600,86.44149017,3287600,1.58
22/8/2016,586.7529907,72844000,,,2182.639893,2777550000,96.0153656,1102000,86.57214355,1808500,1.55
23/8/2016,583.414978,85349200,,,2186.899902,3041490000,96.27213287,3252300,86.59520721,2583000,1.55
24/8/2016,580.1820068,56328200,,,2175.439941,3148280000,95.73291016,2267800,86.56446838,2312800,1.56
25/8/2016,577.7609863,136130000,,,2172.469971,2969310000,95.67295074,1205200,86.47222137,1613500,1.58
26/8/2016,579.651001,48856800,,,2169.040039,3342340000,95.47605896,1851100,86.33392334,2513700,1.62
29/8/2016,574.1069946,110398000,,,2180.379883,2654780000,95.99825287,1071200,86.57214355,2156400,1.57
30/8/2016,577.5029907,70342400,,,2176.120117,3006800000,95.84414673,1534600,86.52599335,1712300,1.57
31/8/2016,575.4719849,75840896,,,2170.949951,3766390000,95.57024384,1393700,86.51067352,3025000,1.58
1/9/2016,572.3029785,76923400,,,2170.860107,3392120000,95.62162018,1670900,86.58615875,3777100,1.57
2/9/2016,575.5369873,79910800,,,2179.97998,3091120000,96.1095047,1563200,86.4706192,1730900,1.6
6/9/2016,610.4359741,78529104,,,2186.47998,3447650000,96.38341522,4111700,86.65540314,3745800,1.55
7/9/2016,614.5440063,75032400,,,2186.159912,3319420000,96.51184845,1590000,86.70162201,1839600,1.54
8/9/2016,626.315979,86713000,,,2181.300049,3727840000,96.26357269,1152400,86.40135956,2605500,1.61
9/9/2016,622.8610229,64550200,,,2127.810059,4233960000,93.86685181,3337400,86.024086,2763900,1.67
12/9/2016,608.242981,72812304,,,2159.040039,4010480000,95.17648315,3043500,86.09339142,2358200,1.68
13/9/2016,609.2410278,86920600,,,2127.02002,4141670000,93.68755341,5122100,85.85469818,3005400,1.73
14/9/2016,610.684021,47877700,,,2125.77002,3664100000,93.69617462,2041600,85.96247864,2089700,1.7
15/9/2016,607.1550293,59464600,,,2147.26001,3373720000,94.6595459,2960400,86.01641083,2253800,1.71
16/9/2016,606.9730225,64963400,,,2139.159912,5014360000,94.28110504,2779400,86.07796478,1701000,1.7
19/9/2016,609.2269897,54796400,,,2139.120117,3141820000,94.41868591,3430200,86.00866699,2026900,1.7
20/9/2016,608.3120117,72710896,,,2139.76001,3117380000,94.37568665,1603400,86.0394516,2078500,1.69
21/9/2016,597.1489868,82776200,,,2163.120117,3685450000,95.45947266,1971800,86.25502777,1899500,1.66
22/9/2016,596.2979736,67085300,,,2177.179932,3523860000,96.15618134,1525300,86.43215179,2017200,1.63
23/9/2016,602.84198,51067000,,,2164.689941,3289860000,95.60571289,1531900,86.40898895,3415700,1.62
26/9/2016,608.0430298,59153800,,,2146.100098,3199910000,94.84877014,2136700,86.51683807,2326900,1.59
27/9/2016,606.1660156,49422400,,,2159.929932,3414090000,95.39067078,1292400,86.62458801,2881300,1.56
28/9/2016,604.7280273,48722600,,,2171.370117,3860390000,95.94979858,1439800,86.64770508,2853900,1.57
29/9/2016,605.6929932,55658600,,,2151.129883,4215620000,95.01222229,2037100,86.64770508,1668000,1.56
30/9/2016,609.7349854,56122400,,,2168.27002,4158800000,95.76055145,1722500,86.55534363,3679800,1.6
3/10/2016,612.1329956,46798300,,,2161.199951,3113850000,95.4681015,2207600,86.4573288,9372900,1.63
4/10/2016,610.2039795,49801600,,,2150.48999,3716100000,95.03800964,2701100,86.16427612,5022400,1.69
5/10/2016,612.5109863,68077504,,,2159.72998,3883710000,95.40788269,2119000,86.0485611,3368700,1.72
6/10/2016,613.0209961,56812100,,,2160.77002,3438040000,95.44229126,1067600,86.0485611,2059400,1.75
7/10/2016,617.1209717,64071400,,,2153.73999,3578770000,95.08102417,1770400,86.0640564,1867600,1.73
10/10/2016,618.9940186,67481104,,,2163.659912,2881970000,95.59710693,1135000,86.02541351,1295400,1.75
11/10/2016,641.0720215,103590000,,,2136.72998,3393060000,94.32409668,1996900,85.89427185,2753300,1.77
12/10/2016,636.1920166,92370200,,,2139.179932,2959510000,94.43591309,1849100,85.92516327,1668500,1.79
13/10/2016,636.7860107,61620700,,,2132.550049,3538030000,94.10045624,1986200,86.0485611,1964600,1.75
14/10/2016,640.3779907,58144600,,,2132.97998,3187910000,94.074646,2673900,85.9019928,2471500,1.8
17/10/2016,639.1929932,58063600,,,2126.5,2832440000,93.80801392,2507700,86.0485611,1556800,1.77
18/10/2016,637.960022,65546700,,,2139.600098,3172940000,94.35849762,1635200,86.18740845,1582900,1.75
19/10/2016,630.5200195,69381696,,,2144.290039,3364990000,94.6595459,1408200,86.23369598,1550000,1.76
20/10/2016,630.8569946,56957300,,,2141.340088,3339320000,94.47890472,2017000,86.2028656,1420800,1.76
21/10/2016,632.8280029,55951000,,,2141.159912,3456390000,94.44450378,1234400,86.25682831,1776900,1.74
24/10/2016,653.7609863,62218200,,,2151.330078,3359950000,94.91760254,2004700,86.12571716,1385600,1.77
25/10/2016,657.5880127,90378800,,,2143.159912,3756200000,94.51328278,2079100,86.12571716,2344400,1.77
26/10/2016,678.3040161,88877104,,,2139.429932,3778120000,94.22949219,1827200,85.95597076,2684000,1.79
27/10/2016,688.3129883,96105296,,,2133.040039,4209400000,93.91119385,1597800,85.74004364,2330700,1.85
28/10/2016,689.651001,81145504,,,2126.409912,4028270000,93.6015625,2868100,85.74004364,1713800,1.86
31/10/2016,700.9719849,97064400,,,2126.149902,3926560000,93.66176605,1913600,85.8480072,3260300,1.84
1/11/2016,729.7930298,130527000,,,2111.719971,4539190000,92.96504211,3169800,85.80163574,4725000,1.83
2/11/2016,740.8289795,84865200,,,2097.939941,4289120000,92.31995392,2957400,85.90209198,2572600,1.81
3/11/2016,688.7000122,172808000,,,2088.659912,3892100000,91.91568756,2096400,85.78620148,3254500,1.82
4/11/2016,703.2349854,99907696,,,2085.179932,3841910000,91.85545349,2805400,85.96392822,2013300,1.79
7/11/2016,703.1309814,65047100,,,2131.52002,3739720000,93.88542175,2527700,85.86347961,2031000,1.83
8/11/2016,709.8480225,79660800,,,2139.560059,3921850000,94.28967285,2074200,85.72437286,2107400,1.88
9/11/2016,723.2730103,132429000,,,2163.26001,6267590000,95.45947266,6482000,84.92841339,3657200,2.07
10/11/2016,715.5339966,68807800,,,2167.47998,6458450000,95.79494476,5083500,84.58068085,4179200,2.15
11/11/2016,716.4110107,63119700,,,2164.449951,4993990000,95.82936859,4005200,84.42609406,2804600,2.19
14/11/2016,705.0209961,62993000,,,2164.199951,5373670000,96.07879639,5234000,84.08609772,3054900,2.23
15/11/2016,711.6190186,72038496,,,2180.389893,4548110000,96.82714081,6037200,84.1479187,2252200,2.23
16/11/2016,744.197998,141294000,,,2176.939941,3847900000,96.68949127,7113900,84.33338928,2164800,2.22
17/11/2016,740.9769897,108579000,,,2187.120117,3811730000,97.17980957,1874800,84.01656342,1903700,2.29
18/11/2016,751.585022,87363104,,,2181.899902,3580900000,96.9991684,2298200,83.74607086,2767000,2.34
21/11/2016,739.2479858,60802400,,,2198.179932,3611500000,97.73027039,2493900,83.81563568,1705600,2.33
22/11/2016,751.3469849,129906000,,,2202.939941,3960520000,98.0141449,2673200,83.89289093,3465300,2.31
23/11/2016,744.5939941,76543800,,,2204.719971,3419850000,98.15175629,1818700,83.59925079,2497600,2.36
25/11/2016,741.6489868,67807600,,,2213.350098,1584590000,98.53022003,889800,83.59151459,1071500,2.36
28/11/2016,735.8129883,61888600,,,2201.719971,3515100000,97.96252441,1849800,83.88516998,2476800,2.32
29/11/2016,735.6040039,68511104,,,2204.659912,3709190000,98.10015106,1544200,83.97792053,2178600,2.3
30/11/2016,745.690979,84070800,,,2198.810059,5538400000,97.86791229,4406200,83.64559937,4627500,2.37
1/12/2016,756.7739868,80461904,,,2191.080078,5067470000,97.46365356,2601100,83.36997986,4691900,2.45
2/12/2016,777.9439697,127605000,,,2191.949951,3782370000,97.46365356,1755900,83.63321686,4269200,2.4
5/12/2016,758.7000122,106363000,,,2204.709961,3898530000,98.14315033,3842900,83.70290375,3398000,2.39
6/12/2016,764.223999,116218000,,,2212.22998,3857290000,98.6420517,2357100,83.68736267,3306900,2.39
7/12/2016,768.132019,96426096,,,2241.350098,4504070000,99.86347198,4000000,83.90420532,3796800,2.34
8/12/2016,770.8099976,80111904,,,2246.189941,4203270000,100.2247162,2679400,83.74938202,2822600,2.4
9/12/2016,772.7940063,68705296,,,2259.530029,3886460000,100.7666321,2310200,83.49389648,4530900,2.47
12/12/2016,780.0869751,76571000,,,2256.959961,4038850000,100.5085754,4224500,83.41646576,3074200,2.49
13/12/2016,780.5560303,81645600,,,2271.719971,3875630000,101.0934677,4393900,83.52479553,3665900,2.48
14/12/2016,781.4810181,75979000,,,2253.280029,4409670000,100.1817169,3885400,83.06800079,3544100,2.54
15/12/2016,778.0880127,81580096,,,2262.030029,4173360000,100.594574,3343100,82.96736908,4619100,2.6
16/12/2016,784.9069824,83608200,,,2258.070068,5928980000,100.4397659,1991600,83.02158356,2981600,2.6
19/12/2016,792.7139893,74886400,,,2262.530029,3252840000,100.7236099,2405700,83.2383728,3202500,2.54
20/12/2016,800.8759766,99629296,,,2270.76001,3306250000,101.1537857,2942400,83.16092682,2871900,2.57
21/12/2016,834.2810059,155576000,,,2265.179932,2854880000,100.8681488,2248600,83.33901215,4066900,2.55
22/12/2016,864.539978,200027008,,,2260.959961,2880670000,100.6084976,3105800,83.33820343,4110200,2.55
23/12/2016,921.9840088,275564000,,,2263.790039,2021230000,100.7642899,2325800,83.36152649,3821100,2.55
27/12/2016,933.197998,167308000,,,2268.879883,1989730000,101.0152817,3386800,83.29942322,2661500,2.57
28/12/2016,975.9210205,236630000,,,2249.919922,2402750000,100.1757278,2591000,83.4313736,5609600,2.51
29/12/2016,973.4970093,199320000,,,2249.26001,2338700000,100.1843948,1622700,83.68749237,3649600,2.49
30/12/2016,961.2379761,187474000,,,2238.830078,2671550000,99.81218719,2909900,83.8581543,3690100,2.45
3/1/2017,1043.839966,185168000,,,2257.830078,3773010000,100.5739059,2731600,83.94354248,5079200,2.45
4/1/2017,1154.72998,344945984,,,2270.75,3768890000,101.344162,3228700,83.96678162,3297100,2.46
5/1/2017,1013.380005,510199008,,,2269,3785080000,101.1451111,2604000,84.31603241,5165900,2.37
6/1/2017,902.2009888,351876000,,,2276.97998,3342080000,101.4653702,2317600,84.03669739,2910100,2.42
9/1/2017,902.8280029,141876992,,,2268.899902,3219730000,101.0759048,2461400,84.1763382,3030500,2.38
10/1/2017,907.6790161,115808000,,,2268.899902,3640560000,101.1537857,2055300,84.15305328,2396300,2.38
11/1/2017,777.757019,310928992,,,2275.320068,3625080000,101.4740295,2751800,84.25393677,4465500,2.38
12/1/2017,804.8339844,222326000,,,2270.439941,3466220000,101.2057114,2342300,84.28497314,3036600,2.36
13/1/2017,823.9840088,168968000,,,2274.639893,3090680000,101.4566956,2031800,84.13756561,3293600,2.4
17/1/2017,907.9379883,155095008,,,2267.889893,3586950000,101.0066452,2583600,84.42466736,3685700,2.33
18/1/2017,886.617981,225676992,,,2271.889893,3317670000,101.2403183,1901700,84.05991364,3115600,2.42
19/1/2017,899.072998,105625000,,,2263.689941,3168390000,100.8421707,1899300,83.84270477,2388000,2.47
20/1/2017,895.026001,86728400,,,2271.310059,3536850000,101.188385,2636100,83.873703,3525000,2.48
23/1/2017,921.0120239,73588600,,,2265.199951,3155240000,100.9200745,1938900,84.10649109,3063400,2.41
24/1/2017,892.6870117,111349000,,,2280.070068,3816950000,101.7077103,2165400,83.97452545,2049500,2.47
25/1/2017,901.5419922,120831000,,,2298.370117,3849340000,102.5818863,2427800,83.74954987,2912900,2.53
26/1/2017,917.5859985,131958000,,,2296.679932,3611510000,102.4347534,2178500,83.80384064,2046300,2.51
27/1/2017,919.75,125594000,,,2294.689941,3137420000,102.2702789,1479500,83.873703,3096800,2.49
30/1/2017,920.382019,78227296,,,2280.899902,3595040000,101.5778809,3006100,83.83486176,2946200,2.49
31/1/2017,970.4030151,164582000,,,2278.870117,4089730000,101.6644363,3309700,84.03669739,7552700,2.45
1/2/2017,989.0230103,150110000,,,2279.550049,3919190000,101.6557693,2614500,83.91847992,2994200,2.48
2/2/2017,1011.799988,145820992,,,2280.850098,3809760000,101.7250214,1745200,83.9651413,3490700,2.48
3/2/2017,1029.910034,201278000,,,2297.419922,3605970000,102.4953232,1837600,83.9884491,2728400,2.49
6/2/2017,1038.150024,111762000,,,2292.560059,3112390000,102.2529831,1598800,84.22948456,1827000,2.42
7/2/2017,1061.349976,146007008,,,2293.080078,3452460000,102.2443466,3365700,84.3150177,2659100,2.4
8/2/2017,1063.069946,201855008,,,2294.669922,3611950000,102.3568344,1836000,84.55606842,3873200,2.34
9/2/2017,994.3829956,407220000,,,2307.870117,3681600000,103.0319595,1635300,84.35390472,2736000,2.4
10/2/2017,988.6740112,190452000,,,2316.100098,3496600000,103.4647064,1837800,84.33836365,2365300,2.41
13/2/2017,990.6420288,100607000,,,2328.25,3352370000,103.9840546,1985500,84.21392059,2189800,2.43
14/2/2017,1004.549988,137946000,,,2337.580078,3528040000,104.3648453,2051200,84.02729797,2809500,2.47
15/2/2017,1007.47998,89759400,,,2349.25,3785870000,104.9360886,1998200,83.89516449,2138900,2.51
16/2/2017,1027.439941,122277000,,,2347.219971,3675900000,104.8409042,2034600,84.0739212,5257400,2.45
17/2/2017,1046.209961,136474000,,,2351.159912,3516830000,104.9967041,1948400,84.26058197,2228100,2.42
21/2/2017,1115.300049,186868992,,,2365.379883,3587520000,105.6198807,2422800,84.25282288,1980300,2.43
22/2/2017,1117.439941,136100000,,,2362.820068,3473170000,105.4813843,1974000,84.30726624,2655500,2.42
23/2/2017,1166.719971,189454000,,,2363.810059,4021770000,105.403511,2024900,84.44721222,2169000,2.38
24/2/2017,1173.680054,330759008,,,2367.340088,3832410000,105.5766068,2962900,84.75826263,2670900,2.31
27/2/2017,1179.969971,131570000,,,2369.75,3584680000,105.8102798,2625100,84.60276031,1998200,2.36
28/2/2017,1179.969971,184956000,,,2363.639893,4212460000,105.4207993,2231800,84.57938385,3840100,2.36
1/3/2017,1222.5,229056992,,,2395.959961,4347630000,106.8402634,2874400,84.1820755,3280200,2.46
2/3/2017,1251.01001,368275008,,,2381.919922,3824030000,106.1565094,2421400,84.0262146,2299700,2.49
3/3/2017,1274.98999,315739008,,,2383.120117,3556670000,106.243042,1651200,84.08853149,4293900,2.49
6/3/2017,1272.829956,153656992,,,2375.310059,3251800000,105.8275833,1716200,84.04956818,3678300,2.49
7/3/2017,1223.540039,291256000,,,2368.389893,3526300000,105.4900436,1612500,83.94049072,2237900,2.52
8/3/2017,1150,332603008,,,2362.97998,3814080000,105.1957626,2374200,83.73790741,2834700,2.57
9/3/2017,1188.48999,212283008,,,2364.870117,3718450000,105.2476959,3852800,83.48073578,3527300,2.6
10/3/2017,1116.719971,563795968,,,2372.600098,3434400000,105.6285248,2987300,83.60548401,1906000,2.58
13/3/2017,1231.920044,380276992,,,2373.469971,3166650000,105.7064056,2003900,83.4651947,1658500,2.62
14/3/2017,1240,245306000,,,2365.449951,3173760000,105.3255997,2269500,83.4963913,2639200,2.6
15/3/2017,1249.609985,297804992,,,2385.26001,3909490000,106.2776718,1892200,83.97946167,2162900,2.51
16/3/2017,1187.810059,638568000,,,2381.379883,3368880000,106.1478195,2050100,83.88597107,2369700,2.53
17/3/2017,1100.22998,706598976,,,2378.25,5179820000,106.087265,1974000,84.06518555,2368800,2.5
20/3/2017,1054.22998,286529984,,,2373.469971,3061560000,105.8362656,3239900,84.18985748,1635200,2.47
21/3/2017,1120.540039,337391008,,,2344.02002,4278890000,104.3562393,3355100,84.36127472,2049700,2.43
22/3/2017,1049.140015,380840992,,,2348.449951,3575160000,104.4947052,2896300,84.47811127,2643600,2.4
23/3/2017,1038.589966,248540000,,,2345.959961,3262400000,104.4601059,2257100,84.50154114,2071400,2.41
24/3/2017,937.5200195,491038016,,,2343.97998,2978530000,104.4705124,2305400,84.43135834,3374900,2.4
27/3/2017,1045.77002,372535008,,,2341.590088,3242300000,104.3487854,2927700,84.63398743,1977300,2.38
28/3/2017,1047.150024,326332000,,,2358.570068,3369120000,105.0791168,2699200,84.43917847,2016100,2.42
29/3/2017,1039.969971,298457984,,,2361.129883,3107670000,105.2703857,3196500,84.62614441,1965600,2.39
30/3/2017,1026.430054,352968992,,,2368.060059,3159680000,105.6616135,2076900,84.47034454,1733900,2.42
31/3/2017,1071.790039,447287008,,,2362.719971,3356740000,105.4790649,1815900,84.53266907,3717700,2.4
3/4/2017,1143.810059,580444032,,,2358.840088,3418730000,105.2182007,3103100,84.84654236,5197800,2.35
4/4/2017,1133.25,436310016,,,2360.159912,3208340000,105.2703857,2462600,84.76847076,1627500,2.36
5/4/2017,1124.780029,414784000,,,2352.949951,3780650000,104.8443527,3905800,84.86216736,2304100,2.34
6/4/2017,1182.680054,511222016,,,2357.48999,3203250000,105.1747437,2056100,84.85437012,1725300,2.34
7/4/2017,1176.900024,317022016,,,2355.540039,3054700000,105.0964737,1997000,84.66695404,1783600,2.38
10/4/2017,1187.130005,215883008,,,2357.159912,2792570000,105.2269287,1669500,84.77625275,1903800,2.37
11/4/2017,1205.01001,216182000,,,2353.780029,3120900000,105.192131,2895500,85.01828003,2200800,2.32
12/4/2017,1200.369995,288702016,,,2344.929932,3201300000,104.6530838,1967200,85.20568848,2433000,2.28
13/4/2017,1169.280029,351968992,,,2328.949951,3146380000,103.9401703,2852200,85.31497955,2339900,2.24
17/4/2017,1193.910034,253206000,,,2349.01001,2826890000,104.8443527,3198700,85.2681427,1646100,2.26
18/4/2017,1211.670044,270524000,,,2342.189941,3272210000,104.6183167,1865800,85.61165619,2369500,2.18
19/4/2017,1210.290039,288060992,,,2338.169922,3521160000,104.5313721,1806900,85.47894287,2148500,2.21
20/4/2017,1229.079956,315108000,,,2355.840088,3648990000,105.3921051,1783400,85.34622192,1867800,2.24
21/4/2017,1222.050049,272167008,,,2348.689941,3524160000,105.0530319,2006500,85.36964417,1539300,2.24
